GEOID10,pop,sldl_2000,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
100050515001037,47,041,041,020,0,041,020,020
100050515001038,0,041,041,020,0,041,020,020
100050515001039,12,041,041,020,0,041,020,020
100050515001040,0,041,041,020,0,041,020,020
100050515001041,12,041,041,020,0,041,020,020
100050515001042,73,041,041,020,0,041,020,020
100050515001043,2,041,041,020,0,041,020,020
100050515001044,49,041,041,020,0,041,020,020
100050515001045,0,041,041,020,0,041,020,020
100050515001046,20,041,041,020,0,041,020,020
100050515001047,0,041,041,020,0,041,020,020
100050515001048,1,041,041,020,0,041,020,020
100050515001049,0,041,041,020,0,041,020,020
100050515001050,0,041,041,020,0,041,020,020
100050515002000,0,041,041,020,0,038,020,020
100050515002001,252,041,041,020,0,038,020,020
100050515002002,0,041,041,020,0,038,020,020
100050515002003,0,041,041,020,0,038,020,020
100050515002004,0,041,041,020,0,038,020,020
100050515002005,1,041,041,020,0,038,020,020
100050515002006,0,041,041,020,0,038,020,020
100050515002007,0,041,041,020,0,038,020,020
100050515002008,0,041,041,020,0,038,020,020
100050515002009,0,041,041,020,0,038,020,020
100050515002010,0,041,041,020,0,038,020,020
100050515002011,58,041,041,020,0,038,020,020
100050515002012,0,041,041,020,0,038,020,020
100050515002013,2,041,041,020,0,038,020,020
100050515002014,0,041,041,020,0,038,020,020
100050515002015,0,041,041,020,0,038,020,020
100050515002016,0,041,041,020,0,038,020,020
100050515002017,23,041,041,020,0,038,020,020
100050515002018,2,041,041,020,0,038,020,020
100050515002019,55,041,041,020,0,038,020,020
100050515002020,4,041,041,020,0,038,020,020
100050515002021,43,041,041,020,0,041,020,020
100050515002022,0,041,041,020,0,041,020,020
100050515002023,22,041,041,020,0,041,020,020
100050515002024,0,041,041,020,0,038,020,020
100050515002025,32,041,041,020,0,038,020,020
100050515002026,7,041,041,020,0,041,020,020
100050515002027,33,041,041,020,0,038,020,020
100050515002028,8,041,041,020,0,041,020,020
100050515002029,20,041,041,020,0,041,020,020
100050515002030,44,041,041,020,0,041,020,020
100050515002031,154,041,041,020,0,041,020,020
100050515002032,15,041,041,020,0,041,020,020
100050515002033,6,041,041,020,0,041,020,020
100050515002034,0,041,041,020,0,041,020,020
100050515002035,0,041,041,020,0,041,020,020
100050515002036,0,041,041,020,0,041,020,020
100050515002037,23,041,041,020,0,041,020,020
100050515002038,0,041,041,020,0,041,020,020
100050515002039,43,041,041,020,0,041,020,020
100050515002040,14,041,041,020,0,041,020,020
100050515002041,75,041,041,020,0,041,020,020
100050515002042,19,041,041,020,0,041,020,020
100050515002043,179,041,041,020,0,041,020,020
100050515002044,251,041,041,020,0,041,020,020
100050515002045,27,041,041,020,0,041,020,020
100050515002046,1,041,041,020,0,041,020,020
100050515002047,39,041,041,020,0,041,020,020
100050515002048,8,041,041,020,0,041,020,020
100050515002049,42,041,041,020,0,041,020,020
100050515002050,36,041,041,020,0,041,020,020
100050515002051,16,041,041,020,0,041,020,020
100050515002052,0,041,041,020,0,041,020,020
100050515002053,7,041,041,020,0,041,020,020
100050515002054,32,041,041,020,0,041,020,020
100050515002055,0,041,041,020,0,041,020,020
100050515002056,0,041,041,020,0,041,020,020
100050515002057,27,041,041,020,0,041,020,020
100050515002058,33,041,041,020,0,041,020,020
100050515002059,46,041,041,020,0,041,020,020
100050515002060,27,041,041,020,0,041,020,020
100050515002061,0,041,041,020,0,041,020,020
100050515002062,42,041,041,020,0,041,020,020
100050515002063,56,041,041,020,0,041,020,020
100050515002064,5,041,041,020,0,041,020,020
100050515002065,0,041,041,020,0,041,020,020
100050515002066,7,041,041,020,0,041,020,020
100050515002067,45,041,041,020,0,041,020,020
100050515002068,7,041,041,020,0,041,020,020
100050515002069,20,041,041,020,0,041,020,020
100050515002070,28,038,041,020,0,041,020,020
100050515002071,26,041,041,020,0,041,020,020
100050515002072,0,041,041,020,0,041,020,020
100050515002073,2,041,041,020,0,041,020,020
100050515002074,0,041,041,020,0,041,020,020
100050515002075,0,041,041,020,0,041,020,020
100050515002076,4,041,041,020,0,041,020,020
100050515002077,7,041,041,020,0,041,020,020
100050515002078,5,041,041,020,0,041,020,020
100050515002079,12,041,041,020,0,041,020,020
100050515002080,74,041,041,020,0,041,020,020
100050515002081,0,041,041,020,0,041,020,020
100050515002082,31,041,041,020,0,041,020,020
100050515003000,2,041,041,020,0,041,020,020
100050515003001,18,041,041,020,0,041,020,020
100050515003002,50,041,041,020,0,041,020,020
100050515003003,3,041,041,020,0,041,020,020
100050515003004,6,041,041,020,0,041,020,020
100050515003005,2,041,041,020,0,041,020,020
100050515003006,28,041,041,020,0,041,020,020
100050515003007,15,041,041,020,0,041,020,020
100050515003008,24,041,041,020,0,041,020,020
100050515003009,18,041,041,020,0,041,020,020
100050515003010,12,041,041,020,0,041,020,020
100050515003011,34,041,041,020,0,041,020,020
100050515003012,0,041,041,020,0,041,020,020
100050515003013,0,041,041,020,0,041,020,020
100050515003014,45,041,041,020,0,041,020,020
100050515003015,0,041,041,020,0,041,020,020
100050515003016,7,041,041,020,0,041,020,020
100050515003017,0,041,041,020,0,041,020,020
100050515003018,6,041,041,020,0,041,020,020
100050515003019,0,041,041,020,0,041,020,020
100050515003020,0,041,041,020,0,041,020,020
100050515003021,0,041,041,020,0,041,020,020
100050515003022,119,041,041,020,0,041,020,020
100050515003023,50,041,041,020,0,041,020,020
100050515003024,25,041,041,020,0,041,020,020
100050515003025,86,041,041,020,0,041,020,020
100050515003026,1,041,041,020,0,041,020,020
100050515003027,6,041,041,020,0,041,020,020
100050515003028,23,041,041,020,0,041,020,020
100050515003029,2,041,041,020,0,041,020,020
100050515003030,40,041,041,020,0,041,020,020
100050515003031,5,041,041,020,0,041,020,020
100050515003032,19,041,041,020,0,041,020,020
100050515003033,15,041,041,020,0,041,020,020
100050515003034,0,041,041,020,0,041,020,020
100050515003035,0,041,041,020,0,041,020,020
100050515003036,0,041,041,020,0,041,020,020
100050515003037,0,041,041,020,0,041,020,020
100050515003038,0,041,041,020,0,041,020,020
100050515003039,0,041,041,020,0,041,020,020
100050515003040,14,041,041,020,0,041,020,020
100050515003041,0,041,041,020,0,041,020,020
100050515003042,16,041,041,020,0,041,020,020
100050515003043,3,041,041,020,0,041,020,020
100050515003044,49,041,041,020,0,041,020,020
100050515003045,1,041,041,020,0,041,020,020
100050515003046,6,041,041,020,0,041,020,020
100050515003047,0,041,041,020,0,041,020,020
100050515003048,18,041,041,020,0,041,020,020
100050515003049,60,041,041,020,0,041,020,020
100050515003050,10,041,041,020,0,041,020,020
100050515003051,23,041,041,020,0,041,020,020
100050515003052,28,041,041,020,0,041,020,020
100050515003053,15,041,041,020,0,041,020,020
100050515003054,12,041,041,020,0,041,020,020
100050515003055,7,041,041,020,0,041,020,020
100050515003056,8,041,041,020,0,041,020,020
100050515003057,45,041,041,020,0,041,020,020
100050515003058,0,041,041,020,0,041,020,020
100050515003059,0,041,041,020,0,041,020,020
100050515003060,2,041,041,020,0,041,020,020
100050515004000,34,041,041,020,0,041,020,020
100050515004001,33,041,041,020,0,041,020,020
100050515004002,0,041,041,020,0,041,020,020
100050515004003,7,041,041,020,0,041,020,020
100050515004004,1,041,041,020,0,041,020,020
100050515004005,2,041,041,020,0,041,020,020
100050515004006,3,041,041,020,0,041,020,020
100050515004007,20,041,041,020,0,041,020,020
100050515004008,23,041,041,020,0,041,020,020
100050515004009,0,041,041,020,0,041,020,020
100050515004010,0,041,041,020,0,041,020,020
100050515004011,0,041,041,020,0,041,020,020
100050515004012,52,041,041,020,0,041,020,020
100050515004013,0,041,041,020,0,041,020,020
100050515004014,5,041,041,020,0,041,020,020
100050515004015,7,041,041,020,0,041,020,020
100050515004016,2,041,041,020,0,041,020,020
100050515004017,0,041,041,020,0,041,020,020
100050515004018,24,041,041,020,0,041,020,020
100050515004019,0,041,041,020,0,041,020,020
100050515004020,3,041,041,020,0,041,020,020
100050515004021,0,041,041,020,0,041,020,020
100050515004022,2,041,041,020,0,041,020,020
100050515004023,9,041,041,020,0,041,020,020
100050515004024,7,041,041,020,0,041,020,020
100050515004025,3,041,041,020,0,041,020,020
100050515004026,0,041,041,020,0,041,020,020
100050515004027,0,041,041,020,0,041,020,020
100050515004028,0,041,041,020,0,041,020,020
100050515004029,0,041,041,020,0,041,020,020
100050515004030,0,041,041,020,0,041,020,020
100050515004031,64,041,041,020,0,041,020,020
100050515004032,31,041,041,020,0,041,020,020
100050515004033,86,041,041,020,0,041,020,020
100050515004034,0,041,041,020,0,041,020,020
100050515004035,10,041,041,020,0,041,020,020
100050515004036,15,041,041,020,0,041,020,020
100050515004037,8,041,041,020,0,041,020,020
100050515004038,23,041,041,020,0,041,020,020
100050515004039,21,041,041,020,0,041,020,020
100050515004040,4,041,041,020,0,041,020,020
100050515004041,20,041,041,020,0,041,020,020
100050515004042,0,041,041,020,0,041,020,020
100050515004043,0,041,041,020,0,041,020,020
100050515004044,0,041,041,020,0,041,020,020
100050515004045,8,041,041,020,0,041,020,020
100050515004046,0,041,041,020,0,041,020,020
100050515004047,0,041,041,020,0,041,020,020
100050515004048,0,041,041,020,0,041,020,020
100050515004049,0,041,041,020,0,041,020,020
100050515004050,17,041,041,020,0,041,020,020
100050515004051,0,041,041,020,0,041,020,020
100050515004052,9,041,041,020,0,041,020,020
100050515004053,24,041,041,020,0,041,020,020
100050515004054,1,041,041,020,0,041,020,020
100050515004055,1,041,041,021,0,041,021,021
100050515004056,6,041,041,021,0,041,021,021
100050515004057,22,041,041,021,0,041,021,021
100050515004058,0,041,041,021,0,041,021,021
100050515004059,0,041,041,021,0,041,021,021
100050515004060,0,041,041,021,0,041,021,021
100050515004061,55,041,041,020,0,041,020,020
100050515004062,35,041,041,020,0,041,020,020
100050515004063,10,041,041,020,0,041,020,020
100050515004064,6,041,041,020,0,041,020,020
100050515004065,0,041,041,020,0,041,020,020
100050515004066,0,041,041,020,0,041,020,020
100050515004067,33,041,041,020,0,041,020,020
100050515004068,0,041,041,020,0,041,020,020
100050515004069,11,041,041,020,0,041,020,020
100050517011000,16,040,040,021,0,040,021,021
100050517011001,28,040,040,021,0,040,021,021
100050517011002,0,040,040,021,0,040,021,021
100050517011003,93,040,040,021,0,040,021,021
100050517011004,133,040,040,021,0,040,021,021
100050517011005,0,040,040,021,0,040,021,021
100050517011006,19,040,040,021,0,040,021,021
100050517011007,14,040,040,021,0,040,021,021
100050517011008,132,040,040,021,0,040,021,021
100050517011009,49,040,040,021,0,040,021,021
100050517011010,14,040,040,021,0,040,021,021
100050517011011,0,040,040,021,0,040,021,021
100050517011012,31,040,040,021,0,040,021,021
100050517011013,2,040,040,021,0,040,021,021
100050517011014,84,040,040,021,0,040,021,021
100050517011015,0,040,040,021,0,040,021,021
100050517011016,0,040,040,021,0,040,021,021
100050517011017,0,040,040,021,0,040,021,021
100050517011018,24,040,040,021,0,040,021,021
100050517011019,0,041,040,021,0,040,021,021
100050517011020,0,041,040,021,0,040,021,021
100050517011021,18,040,040,021,0,040,021,021
100050517011022,1,040,040,021,0,040,021,021
100050517011023,0,040,040,021,0,040,021,021
100050517011024,0,040,040,021,0,040,021,021
100050517011025,61,040,040,021,0,040,021,021
100050517011026,52,040,040,021,0,040,021,021
100050517011027,0,040,040,021,0,040,021,021
100050517011028,8,040,040,021,0,040,021,021
100050517011029,73,040,040,021,0,040,021,021
100050517011030,35,040,040,021,0,040,021,021
100050517011031,14,040,040,021,0,040,021,021
100050517011032,0,040,040,021,0,040,021,021
100050517011033,2,040,040,021,0,040,021,021
100050517011034,5,040,040,021,0,040,021,021
100050517011035,0,040,040,021,0,040,021,021
100050517011036,0,040,041,021,0,040,021,021
100050517011037,3,040,041,021,0,040,021,021
100050517011038,5,040,041,021,0,040,021,021
100050517011039,0,040,041,021,0,040,021,021
100050517011040,5,040,041,021,0,040,021,021
100050517011041,16,040,041,021,0,040,021,021
100050517011042,0,040,041,021,0,040,021,021
100050517011043,0,040,041,021,0,040,021,021
100050517011044,0,040,040,021,0,040,021,021
100050517011045,1,040,040,021,0,040,021,021
100050517011046,26,040,040,021,0,040,021,021
100050517011047,72,040,040,021,0,040,021,021
100050517011048,24,040,040,021,0,040,021,021
100050517011049,35,040,040,021,0,040,021,021
100050517011050,110,040,040,021,0,040,021,021
100050517011051,46,040,040,021,0,040,021,021
100050517011052,0,040,040,021,0,040,021,021
100050517011053,66,040,040,021,0,040,021,021
100050517011054,0,040,041,021,0,040,021,021
100050517011055,0,040,040,021,0,040,021,021
100050517011056,0,040,040,021,0,040,021,021
100050517011057,20,040,040,021,0,040,021,021
100050517011058,0,040,040,021,0,040,021,021
100050517011059,0,040,040,021,0,040,021,021
100050517011060,0,040,040,021,0,040,021,021
100050517011061,0,040,040,021,0,040,021,021
100050517011062,13,040,040,021,0,040,021,021
100050517012000,15,040,040,021,0,040,021,021
100050517012001,89,040,040,021,0,040,021,021
100050517012002,0,040,040,021,0,040,021,021
100050517012003,0,040,040,021,0,040,021,021
100050517012004,3,040,040,021,0,040,021,021
100050517012005,5,040,040,021,0,040,021,021
100050517012006,32,040,040,021,0,040,021,021
100050517012007,0,040,040,021,0,040,021,021
100050517012008,27,040,040,021,0,040,021,021
100050517012009,20,040,040,021,0,040,021,021
100050517012010,4,040,040,021,0,040,021,021
100050517012011,0,040,040,021,0,040,021,021
100050517012012,2,040,040,021,0,040,021,021
100050517012013,6,040,040,021,0,040,021,021
100050517012014,13,040,040,021,0,040,021,021
100050517012015,83,040,040,021,0,040,021,021
100050517012016,10,040,040,021,0,040,021,021
100050517012017,0,040,040,021,0,040,021,021
100050517012018,49,040,040,021,0,040,021,021
100050517012019,40,040,040,021,0,040,021,021
100050517012020,1,040,039,021,0,040,021,021
100050517012021,84,040,039,021,0,040,021,021
100050517012022,13,040,039,021,0,040,021,021
100050517012023,40,040,039,021,0,040,021,021
100050517012024,50,040,039,021,0,040,021,021
100050517012025,4,040,039,021,0,040,021,021
100050517012026,43,040,040,021,0,040,021,021
100050517012027,35,040,040,021,0,040,021,021
100050517012028,22,040,040,021,0,040,021,021
100050517012029,11,040,040,021,0,040,021,021
100050517012030,21,040,040,021,0,040,021,021
100050517012031,5,040,040,021,0,040,021,021
100050517012032,13,040,040,021,0,040,021,021
100050517012033,21,040,040,021,0,040,021,021
100050517012034,15,040,040,021,0,040,021,021
100050517012035,22,040,040,021,0,040,021,021
100050517012036,0,040,040,021,0,040,021,021
100050517012037,28,040,040,021,0,040,021,021
100050517012038,12,040,040,021,0,040,021,021
100050517012039,15,040,040,021,0,040,021,021
100050517012040,18,040,040,021,0,040,021,021
100050517012041,10,040,040,021,0,040,021,021
100050517012042,25,040,040,021,0,040,021,021
100050517012043,3,040,040,021,0,040,021,021
100050517012044,87,040,039,021,0,040,021,021
100050517012045,48,040,039,021,0,040,021,021
100050517012046,10,040,039,021,0,040,021,021
100050517012047,3,040,039,021,0,040,021,021
100050517012048,2,040,039,021,0,040,021,021
100050517012049,0,040,039,021,0,040,021,021
100050517012050,0,040,039,021,0,040,021,021
100050517012051,4,040,039,021,0,040,021,021
100050517012052,0,040,039,021,0,040,021,021
100050517012053,0,040,039,021,0,040,021,021
100050517012054,0,040,039,021,0,040,021,021
100050517012055,0,040,039,021,0,040,021,021
100050517012056,0,040,040,021,0,040,021,021
100050517012057,0,040,040,021,0,040,021,021
100050517012058,35,040,040,021,0,040,021,021
100050517012059,0,040,040,021,0,040,021,021
100050517012060,12,040,040,021,0,040,021,021
100050517012061,75,040,040,021,0,040,021,021
100050517012062,57,040,040,021,0,040,021,021
100050517012063,24,040,040,021,0,040,021,021
100050517012064,16,040,040,021,0,040,021,021
100050517012065,4,040,040,021,0,040,021,021
100050517012066,8,040,040,021,0,040,021,021
100050517012067,5,040,040,021,0,040,021,021
100050517012068,20,040,040,021,0,040,021,021
100050517012069,2,040,040,021,0,040,021,021
100050517012070,10,040,040,021,0,040,021,021
100050517012071,7,040,040,021,0,040,021,021
100050517012072,0,040,040,021,0,040,021,021
100050517012073,0,040,040,021,0,040,021,021
100050517012074,0,040,040,021,0,040,021,021
100050517012075,0,040,040,021,0,040,021,021
100050517012076,0,040,040,021,0,040,021,021
100050517012077,0,040,040,021,0,040,021,021
100050517012078,0,040,040,021,0,040,021,021
100050517012079,0,040,040,021,0,040,021,021
100050517012080,5,040,040,021,0,040,021,021
100050517012081,38,040,040,021,0,040,021,021
100050517012082,180,040,040,021,0,040,021,021
100050517012083,0,040,040,021,0,040,021,021
100050517012084,0,040,040,021,0,040,021,021
100050517012085,17,040,040,021,0,040,021,021
100050517012086,1,040,040,021,0,040,021,021
100050517012087,7,040,040,021,0,040,021,021
100050517012088,0,040,040,021,0,040,021,021
100050517012089,44,040,040,021,0,040,021,021
100050517012090,0,040,040,021,0,040,021,021
100050517012091,11,040,040,021,0,040,021,021
100050517012092,158,040,040,021,0,040,021,021
100050517012093,11,040,040,021,0,040,021,021
100050517012094,0,040,040,021,0,040,021,021
100050517012095,0,040,040,021,0,040,021,021
100050517012096,16,040,040,021,0,040,021,021
100050517012097,90,040,040,021,0,040,021,021
100050517012098,21,040,040,021,0,040,021,021
100050517012099,105,040,040,021,0,040,021,021
100050517012100,5,040,040,021,0,040,021,021
100050517012101,9,040,040,021,0,040,021,021
100050517012102,0,040,040,021,0,040,021,021
100050517012103,119,040,040,021,0,040,021,021
100050517012104,18,040,040,021,0,040,021,021
100050517012105,16,040,040,021,0,040,021,021
100050517012106,12,040,040,021,0,040,021,021
100050517012107,7,040,040,021,0,040,021,021
100050517012108,3,040,040,021,0,040,021,021
100050517012109,102,040,040,021,0,040,021,021
100050517012110,21,040,040,021,0,040,021,021
100050517012111,5,040,040,021,0,040,021,021
100050517012112,15,040,040,021,0,040,021,021
100050517012113,0,040,040,021,0,040,021,021
100050517012114,4,040,040,021,0,040,021,021
100050517012115,0,040,040,021,0,040,021,021
100050517012116,29,040,040,021,0,040,021,021
100050517012117,6,040,040,021,0,040,021,021
100050517012118,0,040,040,021,0,040,021,021
100050517012119,0,040,040,021,0,040,021,021
100050517012120,38,040,040,021,0,040,021,021
100050517012121,0,040,040,021,0,040,021,021
100050517012122,121,040,040,021,0,040,021,021
100050517012123,62,040,040,021,0,040,021,021
100050517012124,0,040,040,021,0,040,021,021
100050517012125,0,040,040,021,0,040,021,021
100050517021000,0,041,041,021,0,041,021,021
100050517021001,23,041,041,021,0,041,021,021
100050517021002,62,041,041,021,0,041,021,021
100050517021003,14,041,041,021,0,041,021,021
100050517021004,16,041,041,021,0,041,021,021
100050517021005,3,041,041,021,0,041,021,021
100050517021006,0,041,041,021,0,041,021,021
100050517021007,6,041,041,021,0,041,021,021
100050517021008,5,041,041,021,0,041,021,021
100050517021009,9,041,041,021,0,041,021,021
100050517021010,0,041,041,021,0,041,021,021
100050517021011,15,041,041,021,0,041,021,021
100050517021012,0,041,041,021,0,041,021,021
100050517021013,0,041,041,021,0,041,021,021
100050517021014,13,041,041,021,0,041,021,021
100050517021015,0,041,041,021,0,041,021,021
100050517021016,11,041,041,021,0,041,021,021
100050517021017,15,041,041,021,0,041,021,021
100050517021018,4,040,040,021,0,041,021,021
100050517021019,11,040,040,021,0,041,021,021
100050517021020,0,041,041,021,0,041,021,021
100050517021021,8,041,041,021,0,041,021,021
100050517021022,31,041,041,021,0,041,021,021
100050517021023,15,041,041,021,0,041,021,021
100050517021024,10,041,041,021,0,041,021,021
100050517021025,8,041,041,021,0,041,021,021
100050517021026,14,041,041,021,0,041,021,021
100050517021027,0,041,041,021,0,041,021,021
100050517021028,7,041,041,021,0,041,021,021
100050517021029,8,041,041,021,0,041,021,021
100050517021030,2,041,041,021,0,041,021,021
100050517021031,45,041,041,021,0,041,021,021
100050517021032,23,041,041,021,0,041,021,021
100050517021033,1,041,041,021,0,041,021,021
100050517021034,23,041,041,021,0,041,021,021
100050517021035,14,041,041,021,0,041,021,021
100050517021036,0,041,041,021,0,041,021,021
100050517021037,39,041,041,021,0,040,021,021
100050517021038,0,040,040,021,0,040,021,021
100050517021039,2,040,040,021,0,040,021,021
100050517021040,15,040,040,021,0,040,021,021
100050517021041,34,040,040,021,0,040,021,021
100050517021042,4,040,040,021,0,040,021,021
100050517021043,7,040,040,021,0,040,021,021
100050517021044,0,040,040,021,0,040,021,021
100050517021045,28,041,041,021,0,040,021,021
100050517021046,0,040,040,021,0,040,021,021
100050517021047,0,040,040,021,0,040,021,021
100050517021048,0,040,040,021,0,040,021,021
100050517021049,18,040,040,021,0,040,021,021
100050517021050,3,040,040,021,0,040,021,021
100050517021051,10,040,040,021,0,040,021,021
100050517021052,6,040,040,021,0,040,021,021
100050517021053,4,040,040,021,0,040,021,021
100050517021054,4,040,040,021,0,040,021,021
100050517021055,7,041,041,021,0,040,021,021
100050517021056,16,041,041,021,0,041,021,021
100050517021057,26,041,041,021,0,041,021,021
100050517021058,15,041,041,021,0,041,021,021
100050517021059,1,041,041,021,0,041,021,021
100050517021060,5,041,041,021,0,041,021,021
100050517021061,45,041,041,021,0,041,021,021
100050517021062,16,041,041,021,0,041,021,021
100050517021063,13,041,041,021,0,041,021,021
100050517021064,15,041,041,021,0,041,021,021
100050517021065,27,041,041,021,0,041,021,021
100050517021066,24,041,041,021,0,041,021,021
100050517021067,12,041,041,021,0,041,021,021
100050517021068,0,041,041,021,0,041,021,021
100050517021069,10,041,041,021,0,041,021,021
100050517021070,17,041,041,021,0,041,021,021
100050517021071,4,041,041,021,0,041,021,021
100050517021072,10,041,041,021,0,041,021,021
100050517021073,16,041,041,021,0,040,021,021
100050517021074,0,041,041,021,0,040,021,021
100050517021075,4,041,041,021,0,040,021,021
100050517021076,0,041,041,021,0,040,021,021
100050517021077,0,041,041,021,0,040,021,021
100050517021078,0,041,041,021,0,040,021,021
100050517021079,19,041,041,021,0,040,021,021
100050517021080,6,041,041,021,0,041,021,021
100050517021081,5,041,041,021,0,041,021,021
100050517021082,45,041,041,021,0,041,021,021
100050517021083,0,041,041,021,0,041,021,021
100050517021084,2,041,041,021,0,041,021,021
100050517021085,6,041,041,021,0,041,021,021
100050517021086,12,041,041,021,0,041,021,021
100050517021087,24,041,041,021,0,041,021,021
100050517021088,65,041,041,021,0,041,021,021
100050517021089,4,041,041,021,0,041,021,021
100050517021090,0,041,041,021,0,041,021,021
100050517021091,16,041,041,021,0,041,021,021
100050517021092,48,041,041,021,0,041,021,021
100050517021093,22,041,041,021,0,041,021,021
100050517021094,4,041,041,021,0,041,021,021
100050517021095,2,041,041,021,0,041,021,021
100050517021096,2,041,041,021,0,041,021,021
100050517021097,18,041,041,021,0,041,021,021
100050517021098,1,041,041,021,0,041,021,021
100050517021099,43,041,041,021,0,041,021,021
100050517021100,37,041,041,021,0,041,021,021
100050517021101,34,041,041,021,0,041,021,021
100050517021102,37,041,041,021,0,041,021,021
100050517021103,9,041,041,021,0,041,021,021
100050517021104,12,041,041,021,0,040,021,021
100050517021105,0,041,041,021,0,040,021,021
100050517021106,41,041,041,021,0,040,021,021
100050517021107,8,041,041,021,0,040,021,021
100050517021108,25,041,041,021,0,040,021,021
100050517021109,31,041,041,021,0,040,021,021
100050517021110,12,041,041,021,0,041,021,021
100050517021111,0,041,041,021,0,041,021,021
100050517021112,21,041,041,021,0,040,021,021
100050517021113,4,041,041,021,0,040,021,021
100050517021114,0,041,041,021,0,041,021,021
100050517021115,2,041,041,021,0,040,021,021
100050517021116,14,040,040,021,0,040,021,021
100050517021117,12,041,041,021,0,041,021,021
100050517021118,0,041,041,021,0,041,021,021
100050517021119,22,040,040,021,0,040,021,021
100050517021120,0,040,040,021,0,040,021,021
100050517022000,65,040,040,021,0,040,021,021
100050517022001,2,040,040,021,0,040,021,021
100050517022002,78,040,040,021,0,040,021,021
100050517022003,0,040,040,021,0,040,021,021
100050517022004,1,040,040,021,0,040,021,021
100050517022005,101,040,040,021,0,040,021,021
100050517022006,19,040,040,021,0,040,021,021
100050517022007,97,040,040,021,0,040,021,021
100050517022008,20,040,040,021,0,040,021,021
100050517022009,59,040,040,021,0,040,021,021
100050517022010,22,040,040,021,0,040,021,021
100050517022011,0,040,040,021,0,040,021,021
100050517022012,16,040,040,021,0,040,021,021
100050517022013,48,040,040,021,0,040,021,021
100050517022014,117,040,040,021,0,040,021,021
100050517022015,55,040,040,021,0,040,021,021
100050517022016,7,040,040,021,0,040,021,021
100050517022017,21,040,040,021,0,040,021,021
100050517022018,186,040,040,021,0,040,021,021
100050517022019,17,040,040,021,0,040,021,021
100050517022020,21,040,040,021,0,040,021,021
100050517022021,30,040,040,021,0,040,021,021
100050517022022,40,040,040,021,0,040,021,021
100050517022023,0,040,040,021,0,040,021,021
100050517022024,87,040,040,021,0,040,021,021
100050517022025,70,040,040,021,0,040,021,021
100050517022026,2,040,040,021,0,040,021,021
100050517022027,12,040,040,021,0,040,021,021
100050517022028,10,040,040,021,0,040,021,021
100050517022029,0,040,040,021,0,040,021,021
100050517022030,7,040,040,021,0,040,021,021
100050517022031,2,040,040,021,0,040,021,021
100050517022032,82,040,040,021,0,040,021,021
100050517022033,7,040,040,021,0,040,021,021
100050517022034,18,040,040,021,0,040,021,021
100050517022035,4,040,040,021,0,040,021,021
100050517022036,16,040,040,021,0,040,021,021
100050517022037,26,040,040,021,0,040,021,021
100050517022038,16,040,040,021,0,040,021,021
100050517022039,25,040,040,021,0,040,021,021
100050517022040,1,040,040,021,0,040,021,021
100050517022041,6,040,040,021,0,040,021,021
100050517022042,10,040,040,021,0,040,021,021
100050517022043,54,040,040,021,0,040,021,021
100050517022044,2,040,040,021,0,040,021,021
100050517022045,0,040,040,021,0,040,021,021
100050517022046,13,040,040,021,0,040,021,021
100050517022047,0,040,040,021,0,040,021,021
100050517022048,50,040,040,021,0,040,021,021
100050517022049,0,040,040,021,0,040,021,021
100050517022050,40,040,040,021,0,040,021,021
100050517022051,3,040,040,021,0,040,021,021
100050517022052,28,040,040,021,0,040,021,021
100050517022053,35,040,040,021,0,040,021,021
100050517022054,19,040,040,021,0,040,021,021
100050517022055,20,040,040,021,0,040,021,021
100050517022056,0,040,040,021,0,040,021,021
100050517022057,9,040,040,021,0,040,021,021
100050517022058,0,040,040,021,0,040,021,021
100050517022059,0,040,040,021,0,040,021,021
100050517022060,16,040,040,021,0,040,021,021
100050517022061,17,040,040,021,0,040,021,021
100050517022062,67,040,040,021,0,040,021,021
100050517022063,0,040,040,021,0,040,021,021
100050517022064,0,040,040,021,0,040,021,021
100050517022065,0,040,040,021,0,040,021,021
100050517022066,35,040,040,021,0,040,021,021
100050517022067,13,040,040,021,0,040,021,021
100050517022068,18,040,040,021,0,040,021,021
100050517023000,23,040,040,021,0,040,021,021
100050517023001,21,040,040,021,0,040,021,021
100050517023002,34,040,040,021,0,040,021,021
100050517023003,2,040,040,021,0,040,021,021
100050517023004,18,040,040,021,0,040,021,021
100050517023005,4,040,040,021,0,040,021,021
100050517023006,50,040,040,021,0,040,021,021
100050517023007,276,040,040,021,0,040,021,021
100050517023008,45,040,040,021,0,040,021,021
100050517023009,22,040,040,021,0,040,021,021
100050517023010,31,040,040,021,0,040,021,021
100050517023011,50,040,040,021,0,040,021,021
100050517023012,0,040,040,021,0,040,021,021
100050517023013,23,040,040,021,0,040,021,021
100050517023014,0,040,040,021,0,040,021,021
100050517023015,13,040,040,021,0,040,021,021
100050517023016,28,040,040,021,0,040,021,021
100050517023017,4,040,040,021,0,040,021,021
100050517023018,75,040,040,021,0,040,021,021
100050517023019,97,040,040,021,0,040,021,021
100050517023020,8,040,040,021,0,040,021,021
100050517023021,51,040,040,021,0,040,021,021
100050517023022,0,040,040,021,0,040,021,021
100050517023023,0,040,040,021,0,040,021,021
100050517023024,0,040,040,021,0,040,021,021
100050517023025,0,040,040,021,0,040,021,021
