GEOID10,pop,sldl_2017,sldl_2000,sldu_2017,sldu_2000,sldl_2013,sldu_2018,sldl_2018,cd_2003,sldu_2014,sldl_2010,sldl_2014,sldu_2013,sldu_2010,sldl_2015
020900018002200,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002206,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001181,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002054,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002069,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002027,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002218,360,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002220,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002216,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002215,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002209,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002232,8,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002031,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002185,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002194,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002193,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002241,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002243,4,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002244,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002238,4,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001024,1,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001103,28,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001053,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900019003066,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003152,27,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003119,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015006035,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019001056,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001116,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015005054,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002004,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001122,19,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002001,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002072,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002017,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002076,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002301,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002030,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002005,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003091,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002020,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002204,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001122,5,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002303,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002202,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002194,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002292,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002188,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002026,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002234,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019002032,75,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001111,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015005076,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019001081,27,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003157,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003134,47,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002018,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002290,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001043,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900015006013,4,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001144,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002219,93,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002192,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019002011,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003104,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002190,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019002006,74,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002077,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001239,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002113,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001172,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002308,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002336,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002294,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002075,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002007,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002315,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001067,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900017002298,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002041,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002318,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003112,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003056,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001067,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002320,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002319,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002332,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003125,2,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001163,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002001,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002331,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001157,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002006,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001175,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001158,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003015,1,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003009,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002133,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002069,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002047,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003002,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002013,352,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003003,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003008,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001012,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003006,2,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002309,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002310,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002101,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001050,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900017002195,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001182,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003127,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001176,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001156,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002023,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002012,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002327,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001164,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002201,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002314,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002112,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001090,1,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002040,100,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001089,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003011,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002046,8,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002071,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002103,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002022,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002344,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001046,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018002057,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002036,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002349,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002078,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002077,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006059,14,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006046,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006064,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006034,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006018,160,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006004,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006005,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006040,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017002028,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002302,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002004,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001267,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900017001009,69,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002222,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900015006057,58,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002026,96,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001260,11,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002147,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019002039,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001069,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001078,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003101,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001136,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002131,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003135,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002207,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002206,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001084,6,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001085,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019003124,4,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015006061,105,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900019001126,14,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003108,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001049,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002174,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002207,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002161,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001163,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002305,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001085,14,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001096,10,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001094,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002214,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002115,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001250,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018002160,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002070,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002085,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002084,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002086,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003000,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002009,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001021,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001032,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003099,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001165,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003029,12,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001254,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002184,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003137,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002066,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001073,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900015005069,0,006,033,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900015006010,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018001005,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018001001,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006039,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017002048,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002059,1,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002068,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001183,3,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001166,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001017,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001015,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002015,257,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018001007,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002033,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002234,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002245,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002221,70,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002233,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002249,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002039,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002048,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002248,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002188,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002186,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002251,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019003105,5,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900018002016,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002173,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002024,318,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002073,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002062,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001177,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002198,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002250,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002015,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002335,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002035,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002040,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001169,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001088,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001090,0,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017002010,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001040,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002338,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002321,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002031,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001190,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002049,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002197,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002202,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002201,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002205,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002063,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002046,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001087,12,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900017001012,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001023,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001124,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001268,5,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001141,58,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001170,106,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900015006006,83,006,034,00C,Q,001,00C,006,0.0,00C,011,006,00A,00F,006
020900018002146,2,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001261,0,006,034,00C,Q,001,00C,006,0.0,00C,008,006,00A,00D,006
020900018002009,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001010,41,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900018002030,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001138,5,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003012,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001005,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019001062,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001029,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001018,2,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002070,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002211,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001003,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001244,7,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019003106,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003126,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003054,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003055,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003181,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003020,218,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003116,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001159,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002038,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002039,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002045,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002337,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002328,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002043,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017002011,0,006,033,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001160,2,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900018002123,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001178,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900017001161,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017001188,0,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900019001065,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003141,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001092,30,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001093,14,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002012,57,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003118,3,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003068,9,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001088,482,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017001030,0,006,034,00C,Q,001,00C,006,0.0,00C,012,006,00A,00F,006
020900019002017,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002016,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019002019,3,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019001160,0,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003151,11,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003154,33,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900019003113,21,006,033,00C,Q,002,00C,006,0.0,00C,007,006,00A,00D,006
020900017002083,2,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
020900017002082,3,006,034,00C,Q,005,00C,006,0.0,00C,012,006,00C,00F,006
