GEOID10,pop,sldl_2000,sldl_2016,cd_2013,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2016,sldu_2010
440070123002002,0,056,043,002,005,043,043,002,043,025,025,025
440070123002003,145,056,043,002,005,043,043,002,043,025,025,025
440070123002004,0,056,043,002,005,043,043,002,043,025,025,025
440070123002005,0,056,043,002,005,043,043,002,043,025,025,025
440070123002006,75,056,043,002,028,043,043,002,043,022,022,025
440070123002007,62,056,043,002,028,043,043,002,043,022,022,025
440070123002008,11,056,043,002,028,043,043,002,043,022,022,025
440070123002009,118,056,043,002,028,043,043,002,043,022,022,025
440070123002010,109,056,043,002,028,043,043,002,043,025,025,025
440070123002011,32,056,043,002,028,043,043,002,043,025,025,025
440070123002012,61,056,043,002,028,043,043,002,043,025,025,025
440070123002013,16,056,043,002,028,043,043,002,043,022,022,025
440070123002014,30,056,043,002,028,043,043,002,043,022,022,025
440070123002015,55,056,043,002,028,043,043,002,043,022,022,025
440070123002016,17,056,043,002,028,043,043,002,043,022,022,025
440070123002017,635,056,043,002,028,043,043,002,043,025,025,025
440070123002018,64,056,043,002,028,043,043,002,043,025,025,025
440070123002019,16,056,043,002,028,043,043,002,043,025,025,025
440070123002020,23,056,043,002,028,043,043,002,043,025,025,025
440070123002021,31,056,043,002,028,043,043,002,043,025,025,025
440070123002022,25,056,043,002,028,043,043,002,043,025,025,025
440070123002023,0,056,043,002,028,043,043,002,043,025,025,025
440070123002024,47,056,043,002,028,043,043,002,043,025,025,025
440070123002025,22,056,043,002,028,043,043,002,043,025,025,025
440070123002026,57,056,043,002,028,043,043,002,043,025,025,025
440070123002027,93,056,043,002,028,043,043,002,043,025,025,025
440070123002028,38,056,043,002,028,043,043,002,043,025,025,025
440070123002029,19,056,043,002,028,043,043,002,043,025,025,025
440070123002030,94,056,043,002,028,043,043,002,043,025,025,025
440070123002031,0,056,043,002,028,043,043,002,043,025,025,025
440070123002032,31,056,043,002,028,043,043,002,043,025,025,025
440070123002033,0,056,043,002,028,043,043,002,043,025,025,025
440070123002034,0,056,043,002,028,043,043,002,043,025,025,025
440070123002035,89,056,043,002,028,043,043,002,043,025,025,025
440070123002036,30,056,043,002,028,043,043,002,043,022,022,025
440070123002037,62,056,043,002,028,043,043,002,043,025,025,025
440070123002038,56,056,043,002,028,043,043,002,043,022,022,025
440070123002039,88,056,043,002,005,043,043,002,043,025,025,025
440070123002040,6,056,043,002,005,043,043,002,043,025,025,025
440070123002041,5,056,043,002,005,043,043,002,043,025,025,025
440070123002042,49,056,043,002,005,043,043,002,043,025,025,025
440070123002043,0,056,043,002,028,043,043,002,043,025,025,025
440070123002044,0,056,043,002,028,043,043,002,043,025,025,025
440070123002045,36,056,043,002,005,043,043,002,043,025,025,025
440070123002046,7,056,043,002,028,043,043,002,043,025,025,025
440070123002047,63,056,043,002,028,043,043,002,043,025,025,025
440070123002048,0,056,043,002,028,043,043,002,043,025,025,025
440070123002049,50,056,043,002,028,043,043,002,043,022,022,025
440070123002050,22,056,043,002,005,043,043,002,043,025,025,025
440070123002051,22,056,043,002,005,043,043,002,043,025,025,025
440070123002052,39,056,043,002,005,043,043,002,043,025,025,025
440070123002053,34,056,043,002,028,043,043,002,043,025,025,025
440070123002054,35,056,043,002,028,043,043,002,043,025,025,025
440070123003000,582,011,043,002,028,043,043,002,043,025,025,025
440070123003001,0,011,043,002,028,043,043,002,043,025,025,025
440070123003002,0,056,043,002,028,043,043,002,043,025,025,025
440070123003003,0,011,043,002,028,043,043,002,043,025,025,025
440070123003004,0,011,043,002,028,043,043,002,043,025,025,025
440070123003005,0,011,043,002,028,043,043,002,043,025,025,025
440070123003006,0,011,043,002,028,043,043,002,043,025,025,025
440070123003007,93,011,043,002,028,043,043,002,043,025,025,025
440070123003008,2,011,043,002,028,043,043,002,043,025,025,025
440070123003009,0,057,044,001,029,044,043,001,044,022,022,022
440070123003010,90,056,043,002,028,043,043,002,043,025,025,025
440070123003011,7,056,043,002,028,043,043,002,043,025,025,025
440070123003012,793,056,043,002,028,043,043,002,043,025,025,025
440070123003013,37,056,043,002,028,043,043,002,043,025,025,025
440070123003014,61,056,043,002,028,043,043,002,043,025,025,025
440070123003015,43,056,043,002,028,043,043,002,043,025,025,025
440070123003016,57,056,043,002,028,043,043,002,043,025,025,025
440070123003017,15,056,043,002,028,043,043,002,043,025,025,025
440070123003018,28,056,043,002,028,043,043,002,043,025,025,025
440070123003019,20,056,043,002,028,043,043,002,043,025,025,025
440070123003020,67,056,043,002,028,043,043,002,043,025,025,025
440070123003021,43,056,043,002,028,043,043,002,043,025,025,025
440070123003022,15,056,043,002,028,043,043,002,043,025,025,025
440070123003023,28,056,043,002,028,043,043,002,043,025,025,025
440070123003024,0,056,043,002,028,043,043,002,043,025,025,025
440070123003025,31,056,043,002,028,043,043,002,043,025,025,025
440070123003026,0,011,043,002,028,043,043,002,043,025,025,025
440070123003027,17,011,043,002,028,043,043,002,043,025,025,025
440070123003028,430,056,043,002,028,043,043,002,043,025,025,025
440070123003029,22,056,043,002,028,043,043,002,043,025,025,025
440070123003030,31,056,043,002,028,043,043,002,043,025,025,025
440070123003031,48,056,043,002,028,043,043,002,043,025,025,025
440070123003032,51,056,043,002,028,043,043,002,043,025,025,025
440070123003033,59,056,043,002,028,043,043,002,043,025,025,025
440070123003034,34,056,043,002,028,043,043,002,043,025,025,025
440070123003035,21,056,043,002,028,043,043,002,043,025,025,025
440070123003036,0,011,043,002,028,043,043,002,043,025,025,025
440070124011000,0,012,043,002,005,043,043,002,043,025,025,025
440070124011001,86,012,043,002,005,043,043,002,043,025,025,025
440070124011002,0,012,043,002,005,043,043,002,043,025,025,025
440070124011003,12,012,043,002,005,043,043,002,043,025,025,025
440070124011004,0,012,043,002,005,043,043,002,043,025,025,025
440070124011005,37,012,043,002,005,043,043,002,043,025,025,025
440070124011006,57,012,043,002,005,043,043,002,043,025,025,025
440070124011007,89,056,043,002,005,043,043,002,043,025,025,025
440070124011008,39,056,043,002,005,043,043,002,043,025,025,025
440070124011009,52,056,043,002,005,043,043,002,043,025,025,025
440070124011010,78,056,043,002,005,043,043,002,043,025,025,025
440070124011011,27,056,043,002,005,043,043,002,043,025,025,025
440070124011012,88,056,043,002,005,043,043,002,043,025,025,025
440070124011013,43,012,043,002,005,043,043,002,043,025,025,025
440070124011014,39,012,043,002,005,043,043,002,043,025,025,025
440070124011015,64,012,043,002,005,043,043,002,043,025,025,025
440070124011016,57,012,043,002,005,043,043,002,043,025,025,025
440070124011017,20,012,043,002,005,043,043,002,043,025,025,025
440070124011018,0,012,043,002,005,043,043,002,043,025,025,025
440070124011019,0,012,043,002,005,043,043,002,043,025,025,025
440070124011020,0,012,043,002,007,043,013,002,043,025,025,025
440070124011021,9,012,043,002,005,043,043,002,043,025,025,025
440070124012000,12,055,043,002,005,043,043,002,043,025,025,025
440070124012001,28,055,043,002,005,043,043,002,043,025,025,025
440070124012002,52,055,043,002,005,043,043,002,043,025,025,025
440070124012003,25,055,043,002,028,043,043,002,043,025,025,025
440070124012004,117,055,043,002,028,043,043,002,013,025,025,025
440070124012005,18,055,043,002,028,043,043,002,013,025,025,025
440070124012006,25,055,043,002,028,043,043,002,013,025,025,025
440070124012007,25,055,043,002,028,043,043,002,013,025,025,025
440070124012008,10,055,043,002,028,043,043,002,043,025,025,025
440070124012009,0,055,043,002,028,043,043,002,043,025,025,025
440070124012010,27,055,043,002,028,043,043,002,043,025,025,025
440070124012011,25,055,043,002,028,043,043,002,043,025,025,025
440070124012012,27,055,043,002,028,043,043,002,043,025,025,025
440070124012013,30,055,043,002,028,043,043,002,043,025,025,025
440070124012014,77,055,043,002,028,043,043,002,043,025,025,025
440070124012015,12,055,043,002,028,043,043,002,043,025,025,025
440070124012016,39,055,043,002,028,043,043,002,043,025,025,025
440070124012017,39,055,043,002,028,043,043,002,043,025,025,025
440070124012018,42,055,043,002,028,043,043,002,043,025,025,025
440070124012019,40,055,043,002,028,043,043,002,043,025,025,025
440070124012020,40,055,043,002,028,043,043,002,043,025,025,025
440070124012021,30,055,043,002,028,043,043,002,043,025,025,025
440070124012022,41,055,043,002,028,043,043,002,043,025,025,025
440070124012023,68,055,043,002,028,043,043,002,043,025,025,025
440070124012024,32,055,043,002,028,043,043,002,013,025,025,025
440070124012025,0,055,043,002,028,043,043,002,043,025,025,025
440070124012026,0,055,043,002,028,043,043,002,013,025,025,025
440070124012027,6,055,043,002,028,043,043,002,043,025,025,025
440070124013000,378,056,043,002,005,043,043,002,043,025,025,025
440070124013001,53,056,043,002,005,043,043,002,043,025,025,025
440070124013002,16,055,043,002,005,043,043,002,043,025,025,025
440070124013003,74,056,043,002,005,043,043,002,043,025,025,025
440070124013004,36,055,043,002,005,043,043,002,043,025,025,025
440070124013005,28,055,043,002,005,043,043,002,043,025,025,025
440070124013006,55,056,043,002,005,043,043,002,043,025,025,025
440070124013007,5,056,043,002,005,043,043,002,043,025,025,025
440070124013008,78,055,043,002,005,043,043,002,043,025,025,025
440070124013009,37,056,043,002,005,043,043,002,043,025,025,025
440070124013010,41,055,043,002,005,043,043,002,043,025,025,025
440070124013011,45,055,043,002,005,043,043,002,043,025,025,025
440070124013012,50,055,043,002,005,043,043,002,043,025,025,025
440070124013013,38,055,043,002,028,043,043,002,043,025,025,025
440070124013014,20,055,043,002,005,043,043,002,043,025,025,025
440070124013015,44,055,043,002,005,043,043,002,043,025,025,025
440070124013016,57,055,043,002,005,043,043,002,043,025,025,025
440070124013017,25,055,043,002,005,043,043,002,043,025,025,025
440070124014000,764,056,043,002,005,043,043,002,043,025,025,025
440070124014001,25,056,043,002,005,043,043,002,043,025,025,025
440070124014002,53,056,043,002,005,043,043,002,043,025,025,025
440070124014003,25,056,043,002,005,043,043,002,043,025,025,025
440070124014004,17,056,043,002,005,043,043,002,043,025,025,025
440070124014005,0,056,043,002,005,043,043,002,043,025,025,025
440070124014006,26,056,043,002,005,043,043,002,043,025,025,025
440070124014007,33,056,043,002,005,043,043,002,043,025,025,025
440070124014008,17,055,043,002,005,043,043,002,043,025,025,025
440070124014009,0,056,043,002,005,043,043,002,043,025,025,025
440070124014010,20,056,043,002,005,043,043,002,043,025,025,025
440070124014011,31,056,043,002,005,043,043,002,043,025,025,025
440070124014012,32,056,043,002,005,043,043,002,043,025,025,025
440070124014013,7,056,043,002,005,043,043,002,043,025,025,025
440070124014014,64,056,043,002,005,043,043,002,043,025,025,025
440070124014015,316,056,043,002,005,043,043,002,043,025,025,025
440070124014016,0,056,043,002,028,043,043,002,043,025,025,025
440070124014017,37,056,043,002,005,043,043,002,043,025,025,025
440070124014018,23,056,043,002,028,043,043,002,043,025,025,025
440070124014019,15,056,043,002,028,043,043,002,043,025,025,025
440070124014020,0,056,043,002,028,043,043,002,043,025,025,025
440070124014021,0,056,043,002,028,043,043,002,043,025,025,025
440070124014022,0,056,043,002,028,043,043,002,043,025,025,025
440070124014023,76,056,043,002,005,043,043,002,043,025,025,025
440070124014024,36,056,043,002,005,043,043,002,043,025,025,025
440070124014025,0,056,043,002,028,043,043,002,043,025,025,025
440070124014026,0,056,043,002,005,043,043,002,043,025,025,025
440070124015000,23,055,042,002,028,042,042,002,043,025,025,025
440070124015001,44,055,042,002,028,042,042,002,043,025,025,025
440070124015002,30,055,042,002,028,042,042,002,043,025,025,025
440070124015003,21,055,042,002,028,042,042,002,043,025,025,025
440070124015004,4,055,042,002,028,042,042,002,042,025,025,025
440070124015005,22,055,042,002,028,042,042,002,043,025,025,025
440070124015006,57,055,042,002,028,042,042,002,042,025,025,025
440070124015007,236,055,042,002,028,042,042,002,042,025,025,025
440070124015008,0,055,042,002,028,042,042,002,042,025,025,025
440070124015009,0,055,042,002,028,042,042,002,042,025,025,025
440070124015010,18,055,042,002,028,042,042,002,042,025,025,025
440070124015011,0,055,042,002,028,042,042,002,042,025,025,025
440070124015012,38,055,042,002,028,042,042,002,042,025,025,025
440070124015013,0,055,042,002,028,042,042,002,042,025,025,025
440070124015014,2,055,042,002,028,042,042,002,042,025,025,025
440070124015015,23,055,042,002,028,042,042,002,042,025,025,025
440070124015016,11,055,042,002,028,042,042,002,042,025,025,025
440070124015017,31,055,042,002,028,042,042,002,043,025,025,025
440070124015018,37,055,042,002,028,042,042,002,042,025,025,025
440070124015019,47,055,042,002,028,042,042,002,042,025,025,025
440070124015020,24,055,042,002,028,042,042,002,043,025,025,025
440070124015021,49,055,042,002,028,042,042,002,042,025,025,025
440070124016000,279,056,043,002,005,043,043,002,043,025,025,025
440070124016001,20,056,043,002,005,043,043,002,043,025,025,025
440070124016002,24,056,043,002,005,043,043,002,043,025,025,025
440070124016003,0,056,043,002,005,043,043,002,043,025,025,025
440070124016004,0,056,043,002,005,043,043,002,043,025,025,025
440070124016005,173,056,043,002,005,043,043,002,043,025,025,025
440070124016006,0,056,043,002,005,043,043,002,043,025,025,025
440070124016007,100,056,043,002,005,043,043,002,043,025,025,025
440070124016008,14,056,043,002,005,043,043,002,043,025,025,025
440070124016009,175,056,043,002,005,043,043,002,043,025,025,025
440070124016010,38,056,043,002,005,043,043,002,043,025,025,025
440070124016011,54,056,043,002,005,043,043,002,043,025,025,025
440070124016012,56,056,043,002,005,043,043,002,043,025,025,025
440070124016013,27,056,043,002,005,043,043,002,043,025,025,025
440070124016014,45,056,043,002,005,043,043,002,043,025,025,025
440070124016015,35,056,043,002,005,043,043,002,043,025,025,025
440070124016016,39,056,043,002,005,043,043,002,043,025,025,025
440070124016017,39,056,043,002,005,043,043,002,043,025,025,025
440070124016018,39,056,043,002,005,043,043,002,043,025,025,025
440070124016019,48,056,043,002,005,043,043,002,043,025,025,025
440070124016020,57,056,043,002,005,043,043,002,043,025,025,025
440070124016021,53,056,043,002,005,043,043,002,043,025,025,025
440070124016022,51,056,043,002,005,043,043,002,043,025,025,025
440070124016023,50,056,043,002,005,043,043,002,043,025,025,025
440070124016024,16,056,043,002,005,043,043,002,043,025,025,025
440070124016025,32,056,043,002,005,043,043,002,043,025,025,025
440070124016026,56,056,043,002,005,043,043,002,043,025,025,025
440070124016027,57,056,043,002,005,043,043,002,043,025,025,025
440070124016028,37,056,043,002,005,043,043,002,043,025,025,025
440070124016029,67,056,043,002,005,043,043,002,043,025,025,025
440070124016030,50,056,043,002,005,043,043,002,043,025,025,025
440070124016031,73,056,043,002,005,043,043,002,043,025,025,025
440070124016032,0,056,043,002,005,043,043,002,043,025,025,025
440070124016033,48,056,043,002,005,043,043,002,043,025,025,025
440070124021000,0,012,013,002,007,013,013,002,013,025,025,025
440070124021001,0,012,013,002,007,013,013,002,013,025,025,025
440070124021002,0,012,013,002,007,013,013,002,013,025,025,025
440070124021003,0,055,013,002,028,013,013,002,013,025,025,025
440070124021004,4,012,013,002,007,013,013,002,013,025,025,025
440070124021005,31,012,013,002,007,013,013,002,013,025,025,025
440070124021006,32,012,013,002,007,013,013,002,013,025,025,025
440070124021007,28,012,013,002,007,013,013,002,013,025,025,025
440070124021008,61,055,013,002,028,013,013,002,013,025,025,025
440070124021009,27,055,013,002,028,013,013,002,013,025,025,025
440070124021010,30,012,013,002,007,013,013,002,013,025,025,025
440070124021011,10,012,013,002,007,013,013,002,013,025,025,025
440070124021012,16,012,013,002,007,013,013,002,013,025,025,025
440070124021013,46,012,013,002,007,013,013,002,013,025,025,025
440070124021014,32,012,013,002,007,013,013,002,013,025,025,025
440070124021015,0,055,042,002,028,042,042,002,042,025,025,025
440070124021016,0,055,042,002,028,042,042,002,042,025,025,025
440070124021017,0,055,042,002,028,042,042,002,042,025,025,025
440070124021018,0,055,042,002,028,042,042,002,042,025,025,025
440070124021019,0,055,042,002,028,042,042,002,042,025,025,025
440070124021020,8,055,042,002,028,042,042,002,042,025,025,025
440070124021021,77,055,042,002,028,042,042,002,013,025,025,025
440070124021022,12,055,013,002,028,013,013,002,013,025,025,025
440070124021023,14,012,013,002,007,013,013,002,013,025,025,025
440070124021024,89,012,013,002,007,013,013,002,013,025,025,025
440070124021025,226,012,013,002,007,013,013,002,013,025,025,025
440070124021026,6,012,013,002,007,013,013,002,013,025,025,025
440070124021027,14,012,013,002,007,013,013,002,013,025,025,025
440070124021028,29,012,013,002,007,013,013,002,013,025,025,025
440070124021029,30,012,013,002,007,013,013,002,013,025,025,025
440070124021030,29,012,013,002,007,013,013,002,013,025,025,025
440070124021031,22,012,013,002,007,013,013,002,013,025,025,025
440070124021032,27,012,013,002,007,013,013,002,013,025,025,025
440070124021033,0,012,013,002,007,013,013,002,013,025,025,025
440070124021034,53,012,013,002,007,013,013,002,013,025,025,025
440070124021035,52,012,013,002,007,013,013,002,013,025,025,025
440070124021036,42,012,013,002,007,013,013,002,013,025,025,025
440070124021037,1,055,042,002,028,042,042,002,042,025,025,025
440070124021038,22,012,013,002,007,013,013,002,013,025,025,025
440070124021039,43,012,013,002,007,013,013,002,013,025,025,025
440070124022000,98,055,013,002,028,013,013,002,013,025,025,025
440070124022001,18,055,013,002,028,013,013,002,013,025,025,025
440070124022002,0,055,013,002,028,013,013,002,013,025,025,025
440070124022003,41,055,013,002,028,013,013,002,013,025,025,025
440070124022004,68,055,013,002,028,013,013,002,013,025,025,025
440070124022005,251,055,013,002,028,013,013,002,013,025,025,025
440070124022006,30,055,013,002,028,013,013,002,013,025,025,025
440070124022007,12,055,013,002,028,013,013,002,013,025,025,025
440070124022008,15,055,013,002,028,013,013,002,013,025,025,025
440070124022009,21,055,013,002,028,013,013,002,013,025,025,025
440070124022010,22,055,013,002,028,013,013,002,013,025,025,025
440070124022011,40,055,013,002,028,013,013,002,013,025,025,025
440070124022012,15,055,013,002,028,013,013,002,013,025,025,025
440070124022013,38,055,042,002,028,042,042,002,013,025,025,025
440070124022014,31,055,042,002,028,042,042,002,042,025,025,025
440070124022015,0,055,042,002,028,042,042,002,042,025,025,025
440070124022016,4,055,042,002,028,042,042,002,042,025,025,025
440070124022017,96,055,042,002,028,042,042,002,042,025,025,025
440070124022018,1,055,042,002,028,042,042,002,042,025,025,025
440070124022019,30,055,042,002,028,042,042,002,042,025,025,025
440070124022020,41,055,042,002,028,042,042,002,042,025,025,025
440070124022021,43,055,013,002,028,013,013,002,013,025,025,025
440070124022022,24,055,013,002,028,013,013,002,013,025,025,025
440070124022023,31,055,013,002,028,013,013,002,013,025,025,025
440070124022024,82,055,013,002,028,013,013,002,013,025,025,025
440070124022025,43,055,013,002,028,013,013,002,013,025,025,025
440070124022026,256,055,013,002,028,013,013,002,013,025,025,025
440070124022027,22,055,013,002,028,013,013,002,013,025,025,025
440070125001000,89,055,042,002,028,042,042,002,013,025,025,025
440070125001001,0,055,042,002,028,042,042,002,013,025,025,025
440070125001002,0,055,042,002,028,042,042,002,013,025,025,025
440070125001003,30,055,042,002,028,042,042,002,013,025,025,025
440070125001004,246,055,042,002,028,042,042,002,042,025,025,025
440070125001005,7,055,042,002,028,042,042,002,013,025,025,025
440070125001006,133,055,042,002,028,042,042,002,042,025,025,025
440070125001007,0,055,042,002,028,042,042,002,042,025,025,025
440070125001008,131,055,042,002,028,042,042,002,042,025,025,025
440070125001009,13,055,042,002,028,042,042,002,042,025,025,025
440070125001010,0,055,042,002,028,042,042,002,042,025,025,025
440070125001011,16,055,042,002,028,042,042,002,042,025,025,025
440070125001012,11,055,042,002,028,042,042,002,042,025,025,025
440070125001013,26,055,042,002,028,042,042,002,042,025,025,025
440070125001014,14,055,042,002,028,042,042,002,042,025,025,025
440070125001015,238,055,042,002,028,042,042,002,042,025,025,025
440070125001016,47,055,042,002,028,042,042,002,042,025,025,025
440070125001017,12,055,042,002,028,042,042,002,042,025,025,025
440070125001018,36,055,042,002,028,042,042,002,042,025,025,025
440070125001019,392,055,042,002,028,042,042,002,042,025,025,025
440070125001020,0,055,042,002,028,042,042,002,042,025,025,025
440070125001021,24,055,042,002,028,042,042,002,042,025,025,025
440070125001022,12,055,042,002,028,042,042,002,042,025,025,025
440070125001023,23,055,042,002,028,042,042,002,042,025,025,025
440070125001024,33,055,042,002,028,042,042,002,042,025,025,025
440070125001025,34,055,042,002,028,042,042,002,042,025,025,025
440070125001026,181,055,042,002,028,042,042,002,042,025,025,025
440070125001027,24,055,042,002,028,042,042,002,042,025,025,025
440070125001028,31,055,042,002,028,042,042,002,042,025,025,025
440070125001029,41,055,042,002,028,042,042,002,042,025,025,025
440070125001030,29,055,042,002,028,042,042,002,042,025,025,025
440070125002000,1174,055,042,002,028,042,042,002,042,025,025,025
440070125002001,18,055,042,002,028,042,042,002,042,025,025,025
440070125002002,23,055,042,002,028,042,042,002,042,025,025,025
440070125002003,20,055,042,002,028,042,042,002,042,025,025,025
440070125002004,18,055,042,002,028,042,042,002,042,025,025,025
440070125002005,51,055,042,002,028,042,042,002,042,025,025,025
440070125002006,26,055,042,002,028,042,042,002,042,025,025,025
440070125002007,25,055,042,002,028,042,042,002,042,025,025,025
440070125002008,30,055,042,002,028,042,042,002,042,025,025,025
440070125002009,17,055,042,002,028,042,042,002,042,025,025,025
440070125002010,39,055,042,002,028,042,042,002,042,025,025,025
440070125002011,15,055,042,002,028,042,042,002,042,025,025,025
440070125002012,6,055,042,002,028,042,042,002,042,025,025,025
440070125002013,0,055,042,002,028,042,042,002,042,025,025,025
440070125002014,171,055,042,002,028,042,042,002,042,025,025,025
440070125002015,33,055,042,002,028,042,042,002,042,025,025,025
440070125002016,13,055,042,002,028,042,042,002,042,025,025,025
440070125002017,9,055,042,002,028,042,042,002,042,025,025,025
440070125002018,50,055,042,002,028,042,042,002,042,025,025,025
440070125002019,41,055,042,002,028,042,042,002,042,025,025,025
440070125002020,40,055,042,002,028,042,042,002,042,025,025,025
440070125002021,34,055,042,002,028,042,042,002,042,025,025,025
440070125002022,72,055,042,002,028,042,042,002,042,025,025,025
440070125002023,641,055,042,002,028,042,042,002,042,025,025,025
440070125002024,11,055,042,002,028,042,042,002,042,025,025,025
440070125002025,61,055,042,002,028,042,042,002,042,025,025,025
440070125002026,6,055,042,002,028,042,042,002,042,025,025,025
440070125002027,14,055,042,002,028,042,042,002,042,025,025,025
440070125002028,14,055,042,002,028,042,042,002,042,025,025,025
440070125003000,173,055,042,002,028,042,042,002,042,025,025,025
440070125003001,62,055,042,002,028,042,042,002,042,025,025,025
440070125003002,98,055,042,002,028,042,042,002,042,025,025,025
440070125003003,0,055,042,002,028,042,042,002,042,025,025,025
440070125003004,61,055,042,002,028,042,042,002,042,025,025,025
440070125003005,0,055,042,002,028,042,042,002,042,025,025,025
440070125003006,0,055,042,002,028,042,042,002,042,025,025,025
440070125003007,0,055,042,002,028,042,042,002,042,025,025,025
440070125003008,0,055,042,002,028,042,042,002,042,025,025,025
440070125003009,126,055,042,002,028,042,042,002,042,025,025,025
440070125003010,0,055,042,002,028,042,042,002,042,025,025,025
440070125003011,0,055,042,002,028,042,042,002,042,025,025,025
440070125003012,14,055,042,002,028,042,042,002,042,025,025,025
440070125003013,0,055,042,002,028,042,042,002,042,025,025,025
440070125003014,0,055,042,002,028,042,042,002,042,025,025,025
440070125003015,0,055,042,002,028,042,042,002,042,025,025,025
440070125003016,0,055,042,002,028,042,042,002,042,025,025,025
440070125003017,0,055,042,002,028,042,042,002,042,025,025,025
440070125003018,0,055,042,002,028,042,042,002,042,025,025,025
440070125003019,51,055,042,002,028,042,042,002,042,025,025,025
440070125003020,110,055,042,002,028,042,042,002,042,025,025,025
440070125003021,4,055,042,002,028,042,042,002,042,025,025,025
440070125003022,26,055,042,002,028,042,042,002,042,025,025,025
440070125003023,197,055,042,002,028,042,042,002,042,025,025,025
440070125003024,23,055,042,002,028,042,042,002,042,025,025,025
440070125003025,0,055,042,002,028,042,042,002,042,025,025,025
440070126011000,9,069,053,001,029,053,053,001,053,022,022,022
440070126011001,0,069,053,001,029,053,053,001,053,022,022,022
440070126011002,0,069,053,001,029,053,053,001,053,022,022,022
440070126011003,0,069,053,001,029,053,053,001,053,022,022,022
440070126011004,0,069,053,001,029,053,053,001,053,022,022,022
440070126011005,23,069,053,001,029,053,053,001,053,022,022,022
440070126011006,25,069,053,001,029,053,053,001,053,022,022,022
440070126011007,0,069,053,001,029,053,053,001,053,022,022,022
440070126011008,0,069,053,001,029,053,053,001,053,022,022,022
440070126011009,11,069,053,001,029,053,053,001,053,022,022,022
440070126011010,0,069,053,001,029,053,053,001,053,022,022,022
440070126011011,1,069,053,001,029,053,053,001,053,022,022,022
440070126011012,0,069,053,001,029,053,053,001,053,022,022,022
440070126011013,0,069,053,001,029,053,053,001,053,022,022,022
440070126011014,0,069,053,001,029,053,053,001,053,022,022,022
440070126011015,29,069,053,001,029,053,053,001,053,022,022,022
440070126011016,0,069,053,001,029,053,053,001,053,022,022,022
440070126011017,1429,069,053,001,029,053,053,001,053,022,022,022
440070126011018,81,069,053,001,029,053,053,001,053,022,022,022
440070126011019,0,069,053,001,029,053,053,001,053,022,022,022
440070126011020,0,069,053,001,029,053,053,001,053,022,022,022
440070126011021,199,069,053,001,029,053,053,001,053,022,022,022
440070126011022,0,069,053,001,029,053,053,001,053,022,022,022
440070126011023,0,069,053,001,029,053,053,001,053,022,022,022
440070126011024,0,069,053,001,029,053,053,001,053,022,022,022
440070126011025,0,069,053,001,029,053,053,001,053,022,022,022
440070126011026,0,069,053,001,029,053,053,001,053,022,022,022
440070126011027,0,069,053,001,029,053,053,001,053,022,022,022
440070126011028,0,069,053,001,029,053,053,001,053,022,022,022
440070126011029,0,069,053,001,029,053,053,001,053,022,022,022
440070126011030,0,069,053,001,029,053,053,001,053,022,022,022
440070126011031,1240,069,053,001,029,053,053,001,053,022,022,022
440070126011032,17,069,053,001,029,053,053,001,053,022,022,022
440070126011033,0,069,053,001,029,053,053,001,053,022,022,022
440070126011034,0,069,053,001,029,053,053,001,053,022,022,022
440070126011035,0,069,053,001,029,053,053,001,053,022,022,022
440070126011036,0,069,053,001,029,053,053,001,053,022,022,022
440070126011037,56,069,053,001,029,053,053,001,053,022,022,022
440070126011038,59,069,053,001,029,053,053,001,053,022,022,022
440070126011039,27,069,053,001,029,053,053,001,053,022,022,022
440070126011040,15,069,053,001,029,053,053,001,053,022,022,022
440070126011041,75,069,053,001,029,053,053,001,053,022,022,022
440070126011042,21,069,053,001,029,053,053,001,053,022,022,022
440070126011043,8,069,053,001,029,053,053,001,053,022,022,022
440070126011044,8,069,053,001,029,053,053,001,053,022,022,022
440070126011045,0,069,053,001,029,053,053,001,053,022,022,022
440070126011046,0,069,053,001,029,053,053,001,053,022,022,022
440070126011047,2,069,053,001,029,053,053,001,053,022,022,022
440070126011048,0,069,053,001,029,053,053,001,053,022,022,022
440070126011049,0,069,053,001,029,053,053,001,053,022,022,022
440070126011050,4,069,053,001,029,053,053,001,053,022,022,022
440070126011051,74,069,053,001,029,053,053,001,053,022,022,022
440070126011052,26,069,053,001,029,053,053,001,053,022,022,022
440070126012000,32,069,053,001,029,053,053,001,053,022,022,022
440070126012001,22,069,053,001,029,053,053,001,053,022,022,022
440070126012002,20,069,053,001,029,053,053,001,053,022,022,022
440070126012003,0,069,053,001,029,053,053,001,053,022,022,022
440070126012004,0,069,053,001,029,053,053,001,053,022,022,022
440070126012005,0,069,053,001,029,053,053,001,053,022,022,022
440070126012006,0,069,053,001,029,053,053,001,053,022,022,022
440070126012007,0,069,053,001,029,053,053,001,053,022,022,022
440070126012008,0,069,053,001,029,053,053,001,053,022,022,022
440070126012009,21,069,053,001,029,053,053,001,053,022,022,022
440070126012010,0,069,053,001,029,053,053,001,053,022,022,022
440070126012011,0,069,053,001,029,053,053,001,053,022,022,022
440070126012012,8,069,053,001,029,053,053,001,053,022,022,022
440070126012013,185,069,053,001,029,053,053,001,053,022,022,022
440070126012014,28,069,053,001,029,053,053,001,053,022,022,022
